# Rime user dictionary
#@/db_name	terra_pinyin
#@/db_type	userdb
#@/rime_version	1.12.0
#@/tick	9469
#@/user_id	cd7a444b-bd10-4f36-b2f9-43f3afd34724
jian4 guo4 	見過	c=1 d=0.965605 t=9469
jian4 mian4 	見面	c=1 d=0.402524 t=9469
jian4 ren4 	劍刃	c=3 d=1.43424 t=9469
jian4 shi3 	箭矢	c=1 d=0.0982736 t=9469
jian4 tou2 	箭頭	c=3 d=0.834633 t=9469
jian4 yi4 	建議	c=16 d=4.39124 t=9469
jian4 zhu2 	建築	c=2 d=0.990077 t=9469
jiang1 	漿	c=1 d=0.826959 t=9469
jiang1 jun1 	將軍	c=1 d=0.216536 t=9469
jiang1 shi1 	僵尸	c=2 d=0.965279 t=9469
jiang3 	講	c=3 d=1.59317 t=9469
jiang4 	降	c=1 d=0.895834 t=9469
jiang4 hun2 	匠魂	c=1 d=0.900325 t=9469
jiao1 	交	c=2 d=0.999058 t=9469
jiao1 	澆	c=2 d=0.257947 t=9469
jiao1 da4 	交大	c=2 d=1.20098 t=9469
jiao1 hei1 	焦黑	c=1 d=0.932394 t=9469
jiao1 ni3 	教你	c=1 d=0.774916 t=9469
jiao1 wang3 	交往	c=2 d=1.03403 t=9469
jiao1 xiang3 yue4 	交響樂	c=1 d=0.839457 t=9469
jiao1 yi4 	交易	c=6 d=1.49262 t=9469
jiao1 zhu4 	澆築	c=3 d=1.71437 t=9469
jiao3 ben3 	腳本	c=1 d=0.680451 t=9469
jiao3 luo4 	角落	c=1 d=0.927743 t=9469
jiao3 se4 	角色	c=1 d=0.66365 t=9469
jiao3 ta4 che1 	腳踏車	c=1 d=0.806541 t=9469
jiao4 	叫	c=5 d=1.63593 t=9469
jiao4 	教	c=5 d=2.43312 t=9469
jiao4 ke1 shu1 	教科書	c=1 d=0.932394 t=9469
jiao4 shou4 	教授	c=1 d=0.865022 t=9469
jiao4 wo3 	叫我	c=1 d=0.913931 t=9469
jiao4 wu4 zhu3 ren4 	教務主任	c=1 d=0.501576 t=9469
jiao4 zuo4 	叫做	c=4 d=1.99831 t=9469
jie1 	接	c=2 d=0.486449 t=9469
jie1 	階	c=2 d=0.0948208 t=9469
jie1 ceng2 	階層	c=0 d=0.0946485 t=9469
jie1 chu4 	接觸	c=1 d=0.621885 t=9469
jie1 jin4 	接近	c=2 d=1.41207 t=9469
jie1 ta1 	接她	c=1 d=0.301194 t=9469
jie2 gou4 	結構	c=2 d=0.912899 t=9469
jie2 guo3 	結果	c=5 d=2.42975 t=9469
jie2 shu4 	結束	c=1 d=0.369723 t=9469
jie2 yun4 	捷運	c=1 d=0.970446 t=9469
jie3 	解	c=1 d=0.794534 t=9469
jie3 kai1 	解開	c=1 d=0.348192 t=9469
jie3 suo3 	解鎖	c=1 d=0.927743 t=9469
jie3 ya1 suo1 	解壓縮	c=1 d=0.99005 t=9469
jie4 	戒	c=1 d=1 t=9469
jie4 fu2 he2 	界伏盒	c=1 d=0.00891518 t=9469
jie4 mian4 	界面	c=2 d=1.85508 t=9469
jie4 shao4 	介紹	c=1 d=0.995012 t=9469
jie4 wo3 	借我	c=1 d=0.0728029 t=9469
jie4 zhi3 	戒指	c=4 d=0.722094 t=9469
jin1 	金	c=2 d=0.654822 t=9469
jin1 nian2 	今年	c=1 d=0.814647 t=9469
jin1 tian1 	今天	c=3 d=0.874667 t=9469
jin4 	近	c=2 d=1.22876 t=9469
jin4 	進	c=2 d=0.918512 t=9469
jin4 bu4 lai2 	進不來	c=1 d=0.904837 t=9469
jin4 lai2 	進來	c=1 d=0.085435 t=9469
jin4 qu4 	進去	c=3 d=1.65209 t=9469
jin4 zhan4 	近戰	c=2 d=0.9785 t=9469
jing1 	精	c=1 d=0.779663 t=9469
jing1 	經	c=1 d=0.433874 t=9469
jing1 chang2 	經常	c=1 d=0.782705 t=9469
jing1 pian4 	晶片	c=1 d=0.865022 t=9469
jing1 xi3 	驚喜	c=1 d=0.680451 t=9469
jing4 tai4 	靜態	c=0 d=0.045612 t=9469
jing4 tai4 zhan3 	靜態展	c=1 d=0.458406 t=9469
jiu1 	揪	c=1 d=0.980199 t=9469
jiu3 	久	c=3 d=1.3843 t=9469
jiu3 	九	c=1 d=0.332871 t=9469
jiu3 ceng2 ta3 	九層塔	c=1 d=0.551563 t=9469
jiu4 	就	c=92 d=8.8886 t=9469
jiu4 	救	c=4 d=1.75474 t=9469
jiu4 	舊	c=1 d=0.56836 t=9469
jiu4 bei4 	就被	c=0 d=0.0371577 t=9469
jiu4 bu4 hui4 	就不會	c=1 d=0.774916 t=9469
jiu4 de5 	舊的	c=3 d=2.61092 t=9469
jiu4 hao3 	就好	c=6 d=1.73438 t=9469
jiu4 hui4 	就會	c=4 d=2.4657 t=9469
jiu4 jing4 	究竟	c=2 d=0.780434 t=9469
jiu4 ke3 yi3 	就可以	c=2 d=1.19393 t=9469
jiu4 ke3 yi3 le5 	就可以了	c=0 d=0.00072265 t=9469
jiu4 ke3 yi3 le5 ba3 	就可以了把	c=1 d=0.00726273 t=9469
jiu4 ke3 yi3 you3 	就可以有	c=1 d=0.965605 t=9469
jiu4 kuai4 	就快	c=1 d=0.156453 t=9469
jiu4 neng2 	就能	c=4 d=0.99005 t=9469
jiu4 ni3 	救你	c=1 d=0.806541 t=9469
jiu4 qu4 	就去	c=1 d=0.826959 t=9469
jiu4 shi4 	就是	c=24 d=8.41892 t=9469
jiu4 shuo1 	就說	c=1 d=0.449668 t=9469
jiu4 suan4 le5 	就算了	c=1 d=0.247833 t=9469
jiu4 suan4 ni3 	就算你	c=1 d=1 t=9455
jiu4 xing2 	就行	c=6 d=1.10129 t=9469
jiu4 yao1 	就要	c=1 d=0.932394 t=9469
jiu4 you3 	就有	c=1 d=0.212248 t=9469
jiu4 zai4 	就在	c=1 d=0.559898 t=9469
jiu4 zhe4 yang4 	就這樣	c=2 d=1.72447 t=9469
ju1 ran2 	居然	c=3 d=0.939326 t=9469
ju1 shu4 	拘束	c=0 d=0.0588605 t=9469
ju1 shu4 fu2 	拘束服	c=1 d=0.591555 t=9469
ju2 	局	c=3 d=1.50176 t=9469
ju3 ban4 	舉辦	c=1 d=0.771052 t=9469
ju4 da4 	巨大	c=1 d=0.965605 t=9469
ju4 li2 	距離	c=1 d=0.873716 t=9469
ju4 mi2 	聚醚	c=1 d=0.810584 t=9469
ju4 zai4 	聚在	c=1 d=0.941765 t=9469
juan4 zhou2 	卷軸	c=16 d=2.74507 t=9469
jue2 de5 	覺得	c=7 d=2.35538 t=9469
jue2 ding4 	決定	c=1 d=0.0564161 t=9469
jue2 dui4 	絕對	c=1 d=0.0109436 t=9469
ka1 fei1 	咖啡	c=2 d=1.9459 t=9469
ka3 	卡	c=2 d=0.955997 t=9469
ka3 you2 fan4 	卡油飯	c=1 d=0.484325 t=9469
kai1 	開	c=22 d=6.05762 t=9469
kai1 dao4 	開到	c=1 d=0.901711 t=9469
kai1 de5 	開的	c=1 d=0.895834 t=9469
kai1 hui4 	開會	c=1 d=0.603506 t=9469
kai1 kuo4 	開闊	c=1 d=0.429557 t=9469
kai1 le5 	開了	c=5 d=2.7213 t=9469
kai1 qi3 	開啓	c=2 d=1.33002 t=9469
kai1 shi3 	開始	c=3 d=0.873412 t=9469
kai1 xue2 	開學	c=6 d=4.31481 t=9469
kai1 yuan2 	開源	c=1 d=0.948631 t=9469
kai1 yuan2 she4 	開源社	c=1 d=0.546074 t=9469
kan1 bu4 dao4 	看不到	c=1 d=0.66365 t=9469
kan1 dao4 	看到	c=10 d=2.39599 t=9469
kan1 de2 dao4 	看得到	c=1 d=0.131994 t=9469
kan1 de5 	看的	c=1 d=0.418952 t=9469
kan1 guo4 	看過	c=4 d=1.1122 t=9469
kan1 kan1 	看看	c=4 d=1.52601 t=9469
kan1 le5 	看了	c=1 d=0.985112 t=9469
kan3 	砍	c=1 d=0.657047 t=9469
kan3 dao1 	砍刀	c=1 d=0.523408 t=9469
kan3 shu4 	砍樹	c=1 d=0.814647 t=9469
kan4 	看	c=31 d=3.06957 t=9469
kan4 jian4 	看見	c=1 d=0.26982 t=9469
kan4 lai2 	看來	c=3 d=1.67306 t=9469
kan4 shu1 	看書	c=1 d=0.527292 t=9469
kang4 huo3 	抗火	c=2 d=0.810584 t=9469
kang4 jun1 	抗菌	c=1 d=0.32628 t=9469
kao3 da3 	拷打	c=1 d=0.38868 t=9469
kao3 lv4 	考慮	c=4 d=1.27901 t=9469
kao3 wan2 	烤完	c=1 d=0.759572 t=9469
kao4 bei1 	靠背	c=0 d=0.0140156 t=9469
kao4 yao1 	靠腰	c=1 d=0.923116 t=9469
ke1 	顆	c=2 d=0.314949 t=9469
ke1 mu4 	科目	c=1 d=0.0271874 t=9469
ke2 	咳	c=1 d=1 t=9469
ke2 ke2 	咳咳	c=2 d=1.68708 t=9469
ke3 	可	c=2 d=0.734153 t=9469
ke3 ai4 	可愛	c=1 d=0.995012 t=9469
ke3 bu5 shi4 	可不是	c=1 d=0.909373 t=9469
ke3 jia1 	可嘉	c=1 d=0.379083 t=9469
ke3 mei2 	可沒	c=2 d=0.573997 t=9469
ke3 neng2 	可能	c=11 d=3.72476 t=9469
ke3 neng2 xing4 	可能性	c=1 d=0.514274 t=9469
ke3 pa4 	可怕	c=2 d=0.240725 t=9469
ke3 shi4 	可是	c=15 d=2.59883 t=9469
ke3 wu4 	可惡	c=3 d=0.713269 t=9469
ke3 yi3 	可以	c=88 d=5.69077 t=9469
ke4 	刻	c=1 d=0.964847 t=9469
ke4 	課	c=7 d=2.69225 t=9469
ke4 ben3 	課本	c=1 d=0.951229 t=9469
ke4 cheng2 	課程	c=1 d=0.826959 t=9469
ken3 ding4 	肯定	c=3 d=1.98795 t=9469
kong1 	空	c=1 d=0.869358 t=9469
kong1 jian1 	空間	c=5 d=2.25003 t=9469
kong1 le5 	空了	c=1 d=0.960789 t=9469
kong3 bu4 	恐怖	c=7 d=2.19567 t=9469
kong3 bu4 si3 le5 	恐怖死了	c=2 d=1.38236 t=9469
kong4 dao3 	空島	c=1 d=0.744532 t=9469
kou3 hai1 	口嗨	c=1 d=0.331211 t=9469
kou4 	扣	c=2 d=0.19916 t=9469
ku1 	哭	c=1 d=0.640824 t=9469
ku1 le5 	哭了	c=4 d=0.893734 t=9469
ku1 lou2 	骷髏	c=3 d=0.443828 t=9469
ku3 li4 	苦力	c=0 d=0.0336216 t=9469
ku3 li4 pa4 	苦力怕	c=3 d=0.798455 t=9469
ku4 xuan4 	酷炫	c=0 d=0.0946485 t=9469
ku4 xuan4 de5 	酷炫的	c=1 d=0.951229 t=9469
kuai4 	塊	c=1 d=0.995012 t=9469
kuai4 	快	c=7 d=1.88094 t=9469
kuai4 chi1 	快喫	c=2 d=0.962734 t=9469
kuai4 le4 	快樂	c=3 d=0.948886 t=9469
kuai4 le5 e2 	快了哦	c=1 d=0.128735 t=9469
kuai4 su4 	快速	c=1 d=0.918512 t=9469
kuan3 	款	c=1 d=0.759572 t=9469
kuang4 	礦	c=2 d=1.23906 t=9469
kuang4 mai4 	礦脈	c=1 d=0.873716 t=9469
kuang4 wu4 	礦物	c=4 d=0.470011 t=9469
kui3 lei3 	傀儡	c=0 d=0.0782705 t=9469
kun3 bang3 	捆綁	c=1 d=0.937067 t=9469
kun4 nan5 	困難	c=1 d=0.683861 t=9469
la1 gan1 	拉杆	c=2 d=0.836071 t=9469
la1 man3 	拉滿	c=1 d=0.882497 t=9469
la5 	啦	c=3 d=1.3238 t=9469
lai2 	來	c=7 d=1.29113 t=9469
lai2 dou1 	來都	c=1 d=0.418952 t=9469
lai2 le5 	來了	c=1 d=0.421052 t=9469
lai2 shuo1 	來說	c=1 d=0.0695994 t=9469
lai2 zi4 	來自	c=2 d=1.51311 t=9469
lan2 	欄	c=1 d=0.0672055 t=9469
lan2 	蘭	c=0 d=0.088692 t=9469
lan2 lan2 	藍藍	c=1 d=0.13068 t=9469
lan2 lan2 	蘭蘭	c=1 d=0.12938 t=9469
lan2 se4 	藍色	c=7 d=1.17623 t=9469
lan2 ya2 er3 ji1 	藍牙耳機	c=1 d=0.532592 t=9469
lan3 	懶	c=1 d=0.0531307 t=9469
lan3 de2 	懶得	c=1 d=0.105399 t=9469
lan4 	爛	c=2 d=1.33073 t=9469
lang4 fei4 	浪費	c=5 d=0.820417 t=9469
lao3 	老	c=6 d=1.53579 t=9469
lao3 hu3 	老虎	c=1 d=0.650509 t=9469
lao3 po2 	老婆	c=1 d=0.644036 t=9469
lao3 shi1 	老師	c=2 d=1.55956 t=9469
le4 	樂	c=1 d=0.208045 t=9469
le4 se4 	垃圾	c=3 d=1.86191 t=9469
le4 zi5 	樂子	c=1 d=0.909914 t=9469
le4 zi5 ren2 	樂子人	c=1 d=0.172045 t=9469
le5 	了	c=158 d=12.3356 t=9469
le5 e2 	了哦	c=0 d=0.0128093 t=9469
le5 ma5 	了嗎	c=1 d=0.442639 t=9469
lei2 sheng1 	雷聲	c=1 d=0.585669 t=9469
lei4 	淚	c=1 d=0.344728 t=9469
lei4 	累	c=1 d=0.71177 t=9469
lei4 si4 	類似	c=1 d=0.955997 t=9469
leng3 que4 	冷卻	c=1 d=0.0788664 t=9469
leng3 xiao4 hua4 	冷笑話	c=1 d=0.923116 t=9469
li2 	離	c=1 d=0.900325 t=9469
li3 	裏	c=13 d=1.71703 t=9469
li3 bai4 	禮拜	c=1 d=0.202909 t=9469
li3 bai4 liu4 	禮拜六	c=1 d=0.737123 t=9469
li3 gong1 	理工	c=2 d=1.95072 t=9469
li3 lun4 shang4 	理論上	c=5 d=1.69113 t=9469
li3 mian4 	裏面	c=30 d=4.84701 t=9469
li3 wu4 	禮物	c=1 d=0.712314 t=9469
li3 you2 	理由	c=2 d=0.55891 t=9469
li3 you3 	裏有	c=4 d=0.558071 t=9469
li3 zhi4 	理智	c=3 d=2.15569 t=9469
li4 liang5 	力量	c=1 d=0.759572 t=9469
li4 ru2 	例如	c=2 d=0.875502 t=9469
li4 zhu4 	立柱	c=1 d=0.980199 t=9469
li4 zi5 	例子	c=1 d=0.683861 t=9469
lian2 	連	c=2 d=1.13574 t=9469
lian2 dao4 	連到	c=1 d=0.609571 t=9469
lian2 ji1 	聯機	c=6 d=2.09568 t=9469
lian2 jie1 	連接	c=2 d=1.33562 t=9469
lian2 jie2 	連結	c=7 d=3.71313 t=9469
lian2 suo3 	連鎖	c=3 d=2.53958 t=9469
lian2 xian4 	連線	c=4 d=2.56176 t=9469
lian2 yi4 	聯誼	c=1 d=0.690734 t=9469
lian2 zhao1 	連招	c=1 d=0.0459593 t=9469
lian3 hei1 	臉黑	c=1 d=0.579842 t=9469
liang3 	兩	c=1 d=0.937067 t=9469
liang3 bian1 	兩邊	c=1 d=0.802519 t=9469
liang3 ceng2 	兩層	c=1 d=0.127454 t=9469
liang3 ci4 	兩次	c=1 d=0.396531 t=9469
liang3 ge4 	兩個	c=21 d=3.2513 t=9469
liang3 ge4 ren2 	兩個人	c=1 d=0.509156 t=9469
liang3 kuan3 	兩款	c=1 d=0.740818 t=9469
liang3 tian1 	兩天	c=1 d=0.718924 t=9469
liang3 zhi1 	兩隻	c=2 d=0.131336 t=9469
liang3 zhong3 	兩種	c=2 d=0.786628 t=9469
liang4 	量	c=1 d=0.0257325 t=9469
liao2 	聊	c=3 d=0.779852 t=9469
liao2 tian1 	聊天	c=1 d=0.843665 t=9469
liao3 	了	c=1 d=0.474734 t=9469
liao4 	料	c=2 d=0.937067 t=9469
liao4 li3 	料理	c=2 d=0.262408 t=9469
lie4 ren2 	獵人	c=5 d=2.92413 t=9469
lie4 yan4 	烈焰	c=6 d=2.66336 t=9469
lie4 yan4 shi3 zhe3 	烈焰使者	c=1 d=0.612626 t=9469
lin2 	林	c=0 d=0.0995012 t=9469
ling2 	靈	c=0 d=0.0323033 t=9469
ling2 jian4 	零件	c=1 d=0.778801 t=9469
ling2 yi4 	靈異	c=1 d=0.239309 t=9469
ling3 qu3 	領取	c=1 d=0.26054 t=9469
ling4 yi1 ge4 	另一個	c=5 d=0.960789 t=9469
ling4 yi4 zhong3 	另一種	c=1 d=1 t=9469
liu2 	流	c=1 d=0.444858 t=9469
liu2 	留	c=2 d=0.67032 t=9469
liu2 bai2 	留白	c=1 d=0.965605 t=9469
liu2 zai4 	留在	c=1 d=0.985112 t=9469
liu2 zhe5 	留着	c=4 d=2.49789 t=9469
long2 	籠	c=3 d=1.58194 t=9469
long2 tou2 	龍頭	c=1 d=0.697676 t=9469
long2 xian2 xiang1 	龍涎香	c=1 d=1 t=9469
lou2 ceng2 	樓層	c=1 d=0.496585 t=9469
lou2 ding3 	樓頂	c=1 d=0.767206 t=9469
lou2 xia4 	樓下	c=4 d=0.247361 t=9469
lu2 zi5 	爐子	c=7 d=0.265469 t=9469
lu3 dan4 	滷蛋	c=2 d=1.98506 t=9469
lu3 dan4 	魯蛋	c=3 d=2.98012 t=9469
lu4 	路	c=1 d=0.0862936 t=9469
lu4 biao1 	路標	c=1 d=0.0121552 t=9469
lu4 jing4 	路徑	c=1 d=0.873716 t=9469
lu4 kou3 	路口	c=1 d=0.346456 t=9469
lu4 nu4 zheng4 	路怒症	c=1 d=0.38868 t=9469
lu4 shang4 	路上	c=1 d=0.697676 t=9469
luan4 	亂	c=2 d=0.647265 t=9469
luan4 shuo1 	亂說	c=1 d=0.955997 t=9469
lun2 	輪	c=1 d=0.806541 t=9469
lun4 wen2 	論文	c=2 d=0.858092 t=9469
luo2 ji2 	邏輯	c=1 d=0.771052 t=9469
luo2 pan2 	羅盤	c=1 d=0.0195457 t=9469
lv4 	綠	c=1 d=0.994434 t=9469
lv4 bao3 shi2 	綠寶石	c=3 d=1.07624 t=9469
lv4 se4 	綠色	c=4 d=2.78937 t=9469
lv4 xian4 	綠線	c=1 d=0.597501 t=9469
lve4 duo2 	掠奪	c=3 d=0.0252636 t=9469
ma1 	媽	c=1 d=0.0658748 t=9469
ma1 dan4 	媽蛋	c=1 d=0.927743 t=9469
ma1 de5 	媽的	c=3 d=1.10806 t=9469
ma2 fan5 	麻煩	c=6 d=1.20293 t=9469
ma3 	馬	c=0 d=0.0882497 t=9469
ma3 ling2 shu3 	馬鈴薯	c=0 d=0.0106459 t=9469
ma3 lu4 	馬路	c=1 d=0.308819 t=9469
ma3 yi3 	螞蟻	c=1 d=0.634448 t=9469
ma3 yu4 lin2 	馬玉林	c=1 d=0.88692 t=9469
ma5 	嗎	c=72 d=11.4805 t=9469
mai3 	買	c=5 d=1.49611 t=9469
mai4 dang1 lao2 	麥當勞	c=1 d=0.524663 t=9469
mai4 diao4 	賣掉	c=1 d=0.97531 t=9469
man3 	滿	c=12 d=3.64496 t=9469
man3 chu1 lai2 	滿出來	c=1 d=0.937067 t=9469
man4 	慢	c=1 d=0.951229 t=9469
man4 ba1 	曼巴	c=1 d=0.744532 t=9469
man4 yan2 	蔓延	c=1 d=0.066205 t=9469
man4 you2 	漫遊	c=1 d=0.891366 t=9469
mang2 	忙	c=1 d=0.631284 t=9469
mang2 ren2 	盲人	c=1 d=0.733447 t=9469
mao4 	冒	c=1 d=0.172045 t=9469
me5 	麼	c=9 d=2.94519 t=9469
mei2 	沒	c=36 d=3.50415 t=9469
mei2 ban4 fa3 	沒辦法	c=2 d=1.40851 t=9469
mei2 bao4 	沒爆	c=1 d=0.67032 t=9469
mei2 bian4 	沒變	c=1 d=0.882497 t=9469
mei2 cha1 	沒差	c=1 d=0.341298 t=9469
mei2 cuo4 	沒錯	c=2 d=1.2603 t=9469
mei2 da3 	沒打	c=1 d=0.0103063 t=9469
mei2 gan3 jue2 	沒感覺	c=1 d=0.683861 t=9469
mei2 guan1 xi5 	沒關係	c=4 d=1.77105 t=9469
mei2 gui5 	玫瑰	c=1 d=0.013327 t=9469
mei2 gui5 jin1 	玫瑰金	c=2 d=0.0557521 t=9469
mei2 guo3 	梅果	c=1 d=0.255381 t=9469
mei2 kuang4 	煤礦	c=1 d=0.637628 t=9469
mei2 le5 	沒了	c=2 d=0.628559 t=9469
mei2 po4 	沒破	c=1 d=0.748264 t=9469
mei2 ren2 	沒人	c=6 d=1.63838 t=9469
mei2 ren2 lai2 	沒人來	c=1 d=0.625002 t=9469
mei2 sha2 	沒啥	c=2 d=1.41655 t=9469
mei2 sha2 yong4 	沒啥用	c=1 d=0.273898 t=9469
mei2 shi4 	沒事	c=2 d=0.515472 t=9469
mei2 shi4 guo4 	沒試過	c=1 d=0.852144 t=9469
mei2 yong4 	沒用	c=1 d=0.909373 t=9469
mei2 you3 	沒有	c=57 d=4.85584 t=9469
mei2 you3 kan4 	沒有看	c=1 d=0.913931 t=9469
mei2 you3 ren2 	沒有人	c=1 d=0.418952 t=9469
mei2 zai4 	沒在	c=1 d=0.802519 t=9469
mei2 zhuang1 	沒裝	c=1 d=0.425283 t=9469
mei2 zuo4 guo4 	沒做過	c=1 d=0.909373 t=9469
mei3 ci4 	每次	c=2 d=1.5199 t=9469
mei3 ge4 	每個	c=2 d=1.35285 t=9469
mei3 ge4 yue4 	每個月	c=1 d=0.67032 t=9469
mei3 ge5 ren2 	每個人	c=1 d=0.272532 t=9469
mei3 gu3 	每股	c=0 d=0.0251579 t=9469
mei3 gu3 o1 	每股噢	c=1 d=0.25284 t=9469
mei3 ri4 	每日	c=1 d=0.386741 t=9469
mei3 shi2 	美食	c=0 d=0.0790571 t=9469
men2 	門	c=2 d=0.152089 t=9469
men5 	們	c=7 d=3.20721 t=9469
meng4 hui2 	夢迴	c=1 d=0.597501 t=9469
meng4 xiang3 	夢想	c=1 d=0.985112 t=9469
meng4 yan3 	夢魘	c=1 d=0.965605 t=9469
mi3 	米	c=1 d=0.621885 t=9469
mi3 jin1 	米津	c=1 d=0.744532 t=9469
mi4 du4 	密度	c=1 d=0.831104 t=9469
mi4 ma3 	密碼	c=1 d=0.810584 t=9469
mian3 fei4 	免費	c=1 d=0.786628 t=9469
mian3 shang1 	免傷	c=1 d=0.22313 t=9469
mian3 si3 	免死	c=1 d=0.0558548 t=9469
mian4 	面	c=1 d=0.913931 t=9469
mian4 qian2 	面前	c=1 d=0.171187 t=9469
mian4 shu2 	面熟	c=1 d=0.371577 t=9469
miao3 	秒	c=2 d=1.00067 t=9469
miao4 chan2 	妙禪	c=1 d=0.591555 t=9469
miao4 li3 	廟裏	c=1 d=0.628135 t=9469
ming2 cheng1 	名稱	c=1 d=0.631284 t=9469
ming2 dao1 	名刀	c=1 d=0.927743 t=9469
ming2 ri4 	明日	c=1 d=0.822835 t=9469
ming2 tian1 	明天	c=2 d=0.849528 t=9469
ming2 zi4 	名字	c=1 d=0.474734 t=9469
mo2 	魔	c=1 d=0.0266491 t=9469
mo2 ban3 	模板	c=1 d=0.852144 t=9469
mo2 fa3 	魔法	c=19 d=2.62933 t=9469
mo2 fa3 shu1 	魔法書	c=5 d=1.36754 t=9469
mo2 fa3 shu4 	魔法樹	c=1 d=0.0254765 t=9469
mo2 he2 	磨合	c=2 d=1.03112 t=9469
mo2 li4 	魔力	c=2 d=0.139227 t=9469
mo2 ren2 	磨人	c=1 d=0.0261214 t=9469
mo2 shu4 	魔術	c=3 d=0.830289 t=9469
mo2 zhang4 	魔杖	c=2 d=0.0647869 t=9469
mo2 zu3 	模組	c=30 d=7.61875 t=9469
mo4 jia1 	墨家	c=1 d=0.621885 t=9469
mo4 jing4 	墨鏡	c=2 d=0.525003 t=9469
mo4 shui3 	墨水	c=10 d=1.70012 t=9469
mu4 	木	c=3 d=0.028527 t=9469
mu4 ban3 	木板	c=1 d=0.33454 t=9469
mu4 di4 	墓地	c=2 d=0.44635 t=9469
mu4 di4 	目的	c=1 d=0.752014 t=9469
mu4 di4 di4 	目的地	c=1 d=0.0590129 t=9469
mu4 qian2 	目前	c=2 d=0.148919 t=9469
mu4 se4 	暮色	c=1 d=0.878095 t=9469
mu4 shi1 	牧師	c=6 d=1.1687 t=9469
mu4 tou5 	木頭	c=10 d=2.45008 t=9469
na2 	拿	c=33 d=2.63734 t=9469
na2 chu1 	拿出	c=1 d=0.118245 t=9469
na2 chu1 lai2 	拿出來	c=1 d=0.822835 t=9469
na2 dao4 	拿到	c=9 d=3.34011 t=9469
na2 ge4 	拿個	c=2 d=0.718924 t=9469
na2 lai2 	拿來	c=2 d=0.563363 t=9469
na2 qu4 	拿去	c=2 d=0.646715 t=9469
na2 zhe5 	拿着	c=6 d=0.881664 t=9469
na2 zou3 	拿走	c=5 d=1.63856 t=9469
na3 ba3 	哪把	c=2 d=1.12168 t=9469
na3 ge5 	哪個	c=1 d=0.559898 t=9469
na3 lai2 	哪來	c=1 d=0.0104621 t=9469
na3 li3 	哪裏	c=1 d=0.891366 t=9469
na3 shi4 	哪是	c=1 d=0.548812 t=9469
na3 zhong4 	哪種	c=1 d=1 t=9469
na4 	那	c=9 d=1.01796 t=9469
na4 ba3 	那把	c=5 d=3.80429 t=9469
na4 bian5 	那邊	c=10 d=1.54621 t=9469
na4 ge2 	那格	c=1 d=0.0518189 t=9469
na4 ge5 	那個	c=78 d=6.8689 t=9469
na4 jia1 	那家	c=2 d=1.09505 t=9469
na4 jiu4 	那就	c=6 d=1.03974 t=9469
na4 ke3 	那可	c=0 d=0.0790571 t=9469
na4 ke3 shi4 	那可是	c=1 d=0.794534 t=9469
na4 lai2 	那來	c=1 d=0.0753961 t=9469
na4 li3 	那裏	c=1 d=0.865022 t=9469
na4 me5 	那麼	c=9 d=2.05232 t=9469
na4 quan1 	那圈	c=1 d=0.852144 t=9469
na4 qun2 	那羣	c=1 d=0.985112 t=9469
na4 sha2 	那啥	c=1 d=0.955997 t=9469
na4 shi4 	那是	c=11 d=2.74227 t=9469
na4 wo3 	那我	c=2 d=0.980199 t=9469
na4 xie1 	那些	c=3 d=1.24784 t=9469
na4 yang4 	那樣	c=3 d=1.75046 t=9469
na4 ye3 	那也	c=1 d=0.0963276 t=9469
na4 zhe4 	那這	c=0 d=0.0704688 t=9469
na4 zhe4 yang4 	那這樣	c=1 d=0.70822 t=9469
na4 zhi1 	那隻	c=2 d=0.846411 t=9469
na4 zhong3 	那種	c=8 d=2.68146 t=9469
na4 zui4 lao3 	那最老	c=1 d=0.865022 t=9469
nai4 jiu3 	耐久	c=18 d=3.87785 t=9469
nan2 	男	c=4 d=2.49198 t=9469
nan2 	難	c=4 d=1.57742 t=9469
nan2 da4 	南大	c=1 d=0.873716 t=9469
nan2 fang1 	男方	c=1 d=0.694197 t=9469
nan2 guo4 	難過	c=2 d=0.589003 t=9469
nan2 jue2 	男爵	c=1 d=0.190139 t=9469
nan2 mian3 	難免	c=1 d=0.178173 t=9469
nan2 ren2 	男人	c=2 d=1.24664 t=9469
nao2 	撓	c=2 d=1.97025 t=9469
nao4 	鬧	c=1 d=0.362402 t=9469
ne5 	呢	c=8 d=2.27802 t=9469
nei4 	內	c=3 d=1.15348 t=9469
neng2 	能	c=8 d=2.07843 t=9469
neng2 bu4 	能不	c=0 d=0.0344728 t=9469
neng2 bu4 neng2 	能不能	c=2 d=1.06527 t=9469
neng2 gou4 	能夠	c=10 d=1.45133 t=9469
neng2 jian4 du4 	能見度	c=1 d=0.918512 t=9469
neng2 xie3 	能寫	c=1 d=0.546074 t=9469
neng2 yong4 	能用	c=1 d=0.0119742 t=9469
neng2 zuo4 	能做	c=1 d=0.806541 t=9469
ni2 tu3 	泥土	c=1 d=1 t=9469
ni3 	你	c=89 d=6.41852 t=9469
ni3 ba3 	你把	c=1 d=0.0350844 t=9469
ni3 bu4 neng2 	你不能	c=1 d=0.362402 t=9469
ni3 bu4 shi4 	你不是	c=3 d=2.06574 t=9469
ni3 bu4 yao1 	你不要	c=1 d=0.970446 t=9469
ni3 bu4 yong4 	你不用	c=1 d=0.0593087 t=9469
